"unique_id","version"
"AKSSecurityPatchedVHD_9ca01d35c78ae378/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_646a158993be4f85/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_646a158993be4f85/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_969a97a133234db9/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c4b4ecb1857543ec/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c4b4ecb1857543ec/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2c86bcf397d360d9/images/AKSUbuntu-2204containerd-202402.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2c86bcf397d360d9/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_11a43a66310ed6a7/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a6b3b6f6d53f9e63/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f75adb2eb844de79/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_23abd1da96f6128c/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_f07d28460943e587/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_835c543976ecb939/images/AKSUbuntu-2204gen2containerd-202401.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a8dbaab7ea9e1e7/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e52baad94b9bafb6/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_beb11bbbae54aa87/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_caf8b8444bd8e187/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_e1e2b5773c3da3f4/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_ce0714b2ca8e533d/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_2b4b1d3a949f7ba8/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_98d6fc38ca1ff04b/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_30feec2a4ff956d5/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_b68bfb063a15c397/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3bff087243f0ba9b/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_67fa0537f0b49768/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_953d4ef7ee82258b/images/AKSUbuntu-2204gen2containerd-202405.20.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_fa6dd11d2d106a7f/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_166a62467e6a5463/images/AKSUbuntu-2204containerd-202403.13.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a035dec1f4c6c1aa/images/AKSUbuntu-2204containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_a035dec1f4c6c1aa/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_249bcb3ff3dd01d0/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_4b56fb90833af097/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c8fb26b69becf124/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c8fb26b69becf124/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_3c3de774ab116d9c/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_c13668abccd5bd84/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_39c9dce6d36f2962/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_973211c25fcdf0e1/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.22","2024.05.22"
"AKSSecurityPatchedVHD_b986b87ba9e39b95/images/AKSCBLMariner-V2-202405.03.0/versions/2024.05.18","2024.05.18"
"AKSSecurityPatchedVHD_d81d59eddc497fbb/images/AKSCBLMariner-V2-202404.16.0/versions/2024.05.17","2024.05.17"
"AKSSecurityPatchedVHD_dd18949044154867/images/AKSCBLMariner-V2gen2-202404.16.0/versions/2024.05.16","2024.05.16"
"AKSSecurityPatchedVHD_c0e2b7273cb2449a/images/AKSCBLMariner-V2gen2-202402.19.0/versions/2024.05.15","2024.05.15"
"AKSSecurityPatchedVHD_e21601ed08ae036e/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_98d558e5ee4e078a/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_ea8514528372b7d2/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e1d1f4484ac960ce/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_a05d4a5dd8611a11/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e6858ed141821728/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_bbb79498441987d6/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_ea9f64b2014f172d/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_192392c2b1d9867f/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_bbb8aa5842221b42/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e96475eeb3698d3d/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e96475eeb3698d3d/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e96475eeb3698d3d/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e96475eeb3698d3d/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_6150d3ba4a04ee8e/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_7a9f7f3088977cb/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_65f4f1b5de724a96/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e29e58cb93062129/images/AKSUbuntu-2204gen2containerd-202405.03.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_16b8a120c0911f1a/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_cd735587bdf451b5/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_973211c25fcdf0e1/images/AKSUbuntu-2204containerd-202405.03.0/versions/2024.05.14","2024.05.14"
"AKSSecurityPatchedVHD_e5bd1d977a9a2763/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_2168dc7777a7b9e7/images/AKSUbuntu-2204gen2containerd-202403.19.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_f950a2d8c829e9a1/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_bbb79498441987d6/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_2494e9c9763cf849/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_849e79f336727643/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_73424f6ffdefcb1d/images/AKSUbuntu-2204gen2containerd-202404.09.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_3ea599a3089b6807/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_c85ac215b97fe01f/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_95c5a8196be70243/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_a430c85cd2763613/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_874c5a58ae7a5e7f/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_3ea14deced63bbc1/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_2327fb48f0145567/images/AKSUbuntu-2204gen2containerd-202403.19.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_55860696f9c08ed/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_3477b55c01e17d0f/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_beb11bbbae54aa87/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_e6cc446042473965/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_8aef2751f8a9d195/images/AKSUbuntu-2204gen2containerd-202404.16.0/versions/2024.05.03","2024.05.03"
"AKSSecurityPatchedVHD_1400da68d66ee5b6/images/AKSCBLMariner-V2gen2-202310.04.0/versions/2024.04.29","2024.04.29"
"AKSSecurityPatchedVHD_6e07d9f3459d024e/images/AKSCBLMariner-V2gen2-202404.09.0/versions/2024.04.28","2024.04.28"
"AKSSecurityPatchedVHD_b608f3ab08823bea/images/AKSCBLMariner-V2gen2-202403.13.0/versions/2024.04.24","2024.04.24"
"AKSSecurityPatchedVHD_d1c8e6d90bd4cf1a/images/AKSCBLMariner-V2gen2-202310.19.2/versions/2024.04.23","2024.04.23"
"AKSSecurityPatchedVHD_a6c322256ab3d8a2/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.15","2024.04.15"
"AKSSecurityPatchedVHD_2e626285414159b7/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.15","2024.04.15"
"AKSSecurityPatchedVHD_40168d1a59abaabc/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.15","2024.04.15"
"AKSSecurityPatchedVHD_843a0a82f4b8546e/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.15","2024.04.15"
"AKSSecurityPatchedVHD_f54e95728506a28f/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.15","2024.04.15"
"AKSSecurityPatchedVHD_64659350532afcb8/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.15","2024.04.15"
"AKSSecurityPatchedVHD_c4291bbd051da815/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.04.14","2024.04.14"
"AKSSecurityPatchedVHD_6344677c961df6d7/images/AKSCBLMariner-V2gen2-202402.07.0/versions/2024.04.10","2024.04.10"
"AKSSecurityPatchedVHD_b608f3ab08823bea/images/AKSCBLMariner-V2gen2-202403.13.0/versions/2024.04.10","2024.04.10"
"AKSSecurityPatchedVHD_8f8fd9e9fc100369/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.04.08","2024.04.08"
"AKSSecurityPatchedVHD_964d6798be172cf/images/AKSUbuntu-2204containerd-202402.26.0/versions/2024.04.08","2024.04.08"
"AKSSecurityPatchedVHD_964d6798be172cf/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.08","2024.04.08"
"AKSSecurityPatchedVHD_bb7e536c42bb0831/images/AKSUbuntu-2204containerd-202312.06.0/versions/2024.04.08","2024.04.08"
"AKSSecurityPatchedVHD_615a11464d8b47d6/images/AKSUbuntu-2204containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_f2b3ce80c3ec4b66/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_49c8e4e1abab0882/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_54e79715381e4352/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_70f6eef6d1b4585/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_abc90eef2173b76/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_7f615ed372247780/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_9143dd0b36b1bbc3/images/AKSUbuntu-2204gen2containerd-202403.19.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_2f83d8521951c0bf/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_2f83d8521951c0bf/images/AKSUbuntu-2204gen2containerd-202403.19.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_6acabaf06056b819/images/AKSUbuntu-2204gen2containerd-202310.31.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_82dc51ddfe4e73ee/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_d6e100f974a890be/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_43cc1420ed59db46/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_6a1420db18beedca/images/AKSUbuntu-2204gen2containerd-202402.12.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_6d5ac9741b833246/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_34cba43a6ea86b5e/images/AKSUbuntu-2204containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_b72284be557a06f6/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_3b7c84c4880e93ed/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_4fd0383956cc0244/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_77d3ac1627ef5c45/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_6c887cd0b8086a56/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_f4c9b17018f28658/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_33f4d7a23c4ca97e/images/AKSUbuntu-2204containerd-202402.12.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_2295dfb91c7b7376/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_15ebeb1acd8552b6/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_21fdf8f2ae2a9fd2/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_6bb4376c4bf45f9e/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_f2b9abca9f4ce583/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_824cf0265f17f872/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_dde82502e69e6c16/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_fa9103f34e89d3fe/images/AKSUbuntu-2204gen2containerd-202402.12.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_3f73d672f087df36/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_3e92942535288806/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_843a0a82f4b8546e/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_f54e95728506a28f/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_b608f3ab08823bea/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_5a5bd5edcd9a4ea5/images/AKSUbuntu-2204gen2containerd-202403.04.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_5a5bd5edcd9a4ea5/images/AKSUbuntu-2204containerd-202403.04.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_46b0e07501794176/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_576629ad69fc0a5f/images/AKSUbuntu-2204containerd-202402.19.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_451b5bd970d1fee9/images/AKSUbuntu-2204gen2containerd-202403.25.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_2c86bcf397d360d9/images/AKSUbuntu-2204containerd-202402.19.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_8acfca6c79c587cc/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_49e187e91fd51d76/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_f9d921642b64d0b8/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_4d29ef33afe235ae/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_8eb53db1fec95532/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_a3cd2dae24a91ccb/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.04.01","2024.04.01"
"AKSSecurityPatchedVHD_43474f9be843ab00/images/AKSUbuntu-2204gen2containerd-202306.19.0/versions/2024.03.28","2024.03.28"
"AKSSecurityPatchedVHD_b2f51134da9f5ec0/images/AKSUbuntu-2204gen2containerd-202306.19.0/versions/2024.03.28","2024.03.28"
"AKSSecurityPatchedVHD_2b429e4d0040e73b/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_72be8306e5e480e7/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_59be7bd276074240/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_224c17a45fef4568/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_6c887cd0b8086a56/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_c9af31ccd92e4a4d/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_3fa2685d714af3a1/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_6969c0972d23c730/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_f648cfe3fd2b73b5/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_8e32ae0281cffe59/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_11630e31cb5f65ae/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_e0cc64a4a3662a9d/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_26d3d86ce753d896/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_40b8051b0f67645e/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_74433545806dd5c8/images/AKSUbuntu-2204gen2containerd-202402.12.0/versions/2024.03.25","2024.03.25"
"AKSSecurityPatchedVHD_d73d243c6cf5f8e4/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.03.18","2024.03.18"
"AKSSecurityPatchedVHD_6dbd58f47d9258e7/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.03.18","2024.03.18"
"AKSSecurityPatchedVHD_411932622a8e930b/images/AKSUbuntu-2204gen2containerd-202306.26.0/versions/2024.03.18","2024.03.18"
"AKSSecurityPatchedVHD_32f27d3325629923/images/AKSUbuntu-2204gen2containerd-202306.26.0/versions/2024.03.18","2024.03.18"
"AKSSecurityPatchedVHD_6969c0972d23c730/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.03.18","2024.03.18"
"AKSSecurityPatchedVHD_e0cc64a4a3662a9d/images/AKSUbuntu-2204gen2containerd-202403.13.0/versions/2024.03.18","2024.03.18"
"AKSSecurityPatchedVHD_54632b9fb017b9f9/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.03.18","2024.03.18"
"AKSSecurityPatchedVHD_c9182172b525f18/images/AKSUbuntu-2204gen2containerd-202402.26.0/versions/2024.03.04","2024.03.04"
"AKSSecurityPatchedVHD_d73d243c6cf5f8e4/images/AKSUbuntu-2204containerd-202402.19.0/versions/2024.03.04","2024.03.04"
"AKSSecurityPatchedVHD_f15514b78a1b1b68/images/AKSUbuntu-2204gen2containerd-202306.19.0/versions/2024.03.04","2024.03.04"
"AKSSecurityPatchedVHD_3691eeb294050b8e/images/AKSUbuntu-2204containerd-202402.19.0/versions/2024.03.04","2024.03.04"
"AKSSecurityPatchedVHD_20fd0c293d1544f1/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.03.04","2024.03.04"
"AKSSecurityPatchedVHD_73e2160d253e3e62/images/AKSUbuntu-2204containerd-202402.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_6dbd58f47d9258e7/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_2eaedb44d485111d/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_ce3013a719671a01/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_625c4ade7deb4567/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_1fd5f87882ee0a81/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_44ba7ad472491447/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_44ba7ad472491447/images/AKSUbuntu-2204gen2containerd-202402.12.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_228bd35008b31d71/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_48e17c1a2482185f/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_433eb0499f7149d9/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_d5ad68c8db9c3839/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_46a0dae295808589/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_793dadcf88cb0639/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_38fe52ed8478c8fb/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_a4e1edb60752e7db/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.02.25","2024.02.25"
